aBomBom1,SCAFFOLD_1533,CP021908,Staphylococcus.aureus,99.99477570353858,57424
aBomBom1,SCAFFOLD_2560,CP094750,Staphylococcus aureus,99.9963086009598,27090
aBomBom1,SCAFFOLD_2560,CP094780,Staphylococcus aureus,99.9963086009598,27090
aBomBom1,SCAFFOLD_2560,CP094763,Staphylococcus aureus,99.9963086009598,27090
aBomBom1,SCAFFOLD_2560,CP094795,Staphylococcus aureus,99.9963086009598,27090
aBomBom1,SCAFFOLD_2560,CP094773,Staphylococcus aureus,99.9963086009598,27090
aBomBom1,SCAFFOLD_2560,CP094799,Staphylococcus aureus,99.9963086009598,27090
bMelUnd1.mat,MAT_SCAFFOLD_1084|ARROW,CP065695,Delftia acidovorans,99.9548940009021,4434
bMelUnd1.mat,MAT_SCAFFOLD_1084|ARROW,CP019171,Delftia acidovorans,99.9548940009021,4434
bMelUnd1.mat,MAT_SCAFFOLD_1084|ARROW,CP058970,Delftia acidovorans,99.9548940009021,4434
bMelUnd1.mat,MAT_SCAFFOLD_1084|ARROW,CP002735,Delftia sp. Cs1-4,99.9548940009021,4434
bMelUnd1.mat,MAT_SCAFFOLD_1084|ARROW,CP065668,Delftia acidovorans,99.9548940009021,4434
bMelUnd1.mat,MAT_SCAFFOLD_1084|ARROW,CP000884,Delftia acidovorans SPH-1,99.9548940009021,4434
bMelUnd1.mat,MAT_SCAFFOLD_1084|ARROW,CP018101,Delftia sp. HK171,99.9548940009021,4434
bMelUnd1.mat,MAT_SCAFFOLD_1084|ARROW,CP065627,Delftia acidovorans,99.9548940009021,4434
bMelUnd1.mat,MAT_SCAFFOLD_1084|ARROW,CP065748,Delftia lacustris,99.9548940009021,4434
bMelUnd1.mat,MAT_SCAFFOLD_1084|ARROW,LR813084,Delftia tsuruhatensis,98.4438430311231,4434
bMelUnd1.mat,MAT_SCAFFOLD_1084|ARROW,CP066006,Delftia acidovorans,97.2710870545783,4434
bMelUnd1.mat,MAT_SCAFFOLD_1084|ARROW,CP069318,Delftia lacustris,97.2034280559314,4434
bMelUnd1.mat,MAT_SCAFFOLD_1084|ARROW,CP017420,Delftia tsuruhatensis,97.2034280559314,4434
bMelUnd1.mat,MAT_SCAFFOLD_1084|ARROW,CP049795,Delftia sp. WY8,97.2034280559314,4434
bMelUnd1.mat,MAT_SCAFFOLD_1084|ARROW,CP045291,Delftia tsuruhatensis,97.2034280559314,4434
bMelUnd1.mat,MAT_SCAFFOLD_1084|ARROW,AP025556,Delftia lacustris,97.2034280559314,4434
bMelUnd1.mat,MAT_SCAFFOLD_1084|ARROW,CP022656,Delftia acidovorans,95.7374830852503,4434
bMelUnd1.mat,MAT_SCAFFOLD_1084|ARROW,AP019749,Comamonas terrigena NBRC 13299,84.0324763193505,4434
bMelUnd1.mat,MAT_SCAFFOLD_1084|ARROW,CP094240,Comamonas sp. 7D-2evo2,62.6071267478575,4434
bMelUnd1.mat,MAT_SCAFFOLD_1084|ARROW,CP094239,Comamonas sp. 7D-2evo1,62.6071267478575,4434
bMelUnd1.mat,MAT_SCAFFOLD_886|ARROW,CP000884,Delftia acidovorans SPH-1,99.9941006430299,16951
bMelUnd1.mat,MAT_SCAFFOLD_886|ARROW,CP065695,Delftia acidovorans,99.9941006430299,16951
bMelUnd1.mat,MAT_SCAFFOLD_886|ARROW,CP018101,Delftia sp. HK171,99.9941006430299,16951
bMelUnd1.mat,MAT_SCAFFOLD_886|ARROW,CP065627,Delftia acidovorans,99.9941006430299,16951
bMelUnd1.mat,MAT_SCAFFOLD_886|ARROW,CP058970,Delftia acidovorans,99.9941006430299,16951
bMelUnd1.mat,MAT_SCAFFOLD_886|ARROW,CP002735,Delftia sp. Cs1-4,99.9941006430299,16951
bMelUnd1.mat,MAT_SCAFFOLD_886|ARROW,CP019171,Delftia acidovorans,99.9941006430299,16951
bMelUnd1.mat,MAT_SCAFFOLD_886|ARROW,CP022656,Delftia acidovorans,97.4278803610406,16951
bMelUnd1.mat,MAT_SCAFFOLD_886|ARROW,CP066006,Delftia acidovorans,97.4101822901304,16951
bMelUnd1.mat,MAT_SCAFFOLD_886|ARROW,CP065668,Delftia acidovorans,59.5894047548817,16951
bMelUnd1.mat,MAT_SCAFFOLD_886|ARROW,CP017420,Delftia tsuruhatensis,58.3328417202525,16951
bMelUnd1.mat,MAT_SCAFFOLD_886|ARROW,CP065748,Delftia lacustris,58.3328417202525,16951
bMelUnd1.mat,MAT_SCAFFOLD_886|ARROW,CP069318,Delftia lacustris,58.3092442923721,16951
bMelUnd1.mat,MAT_SCAFFOLD_886|ARROW,AP025556,Delftia lacustris,58.1086661553891,16951
bMelUnd1.mat,MAT_SCAFFOLD_886|ARROW,CP049795,Delftia sp. WY8,57.6013214559613,16951
bMelUnd1.mat,MAT_SCAFFOLD_886|ARROW,CP045291,Delftia tsuruhatensis,57.6013214559613,16951
bMelUnd1.mat,MAT_SCAFFOLD_886|ARROW,CP017758,Cupriavidus necator,32.1809922718424,16951
bMelUnd1.mat,MAT_SCAFFOLD_886|ARROW,LT984814,Cupriavidus taiwanensis,28.5351896643266,16951
bMelUnd1.mat,MAT_SCAFFOLD_886|ARROW,LT984804,Cupriavidus taiwanensis,28.4643973806855,16951
bMelUnd1.mat,MAT_SCAFFOLD_886|ARROW,CP016949,Cupriavidus taiwanensis,28.4643973806855,16951
bMelUnd1.pat,PAT_SCAFFOLD_401|ARROW,CP019171,Delftia acidovorans,99.9751984126984,4032
bMelUnd1.pat,PAT_SCAFFOLD_401|ARROW,CP002735,Delftia sp. Cs1-4,99.9751984126984,4032
bMelUnd1.pat,PAT_SCAFFOLD_401|ARROW,CP069318,Delftia lacustris,99.9751984126984,4032
bMelUnd1.pat,PAT_SCAFFOLD_401|ARROW,CP065748,Delftia lacustris,99.9751984126984,4032
bMelUnd1.pat,PAT_SCAFFOLD_401|ARROW,CP049795,Delftia sp. WY8,99.9751984126984,4032
bMelUnd1.pat,PAT_SCAFFOLD_401|ARROW,CP045291,Delftia tsuruhatensis,99.9751984126984,4032
bMelUnd1.pat,PAT_SCAFFOLD_401|ARROW,CP017420,Delftia tsuruhatensis,99.9751984126984,4032
bMelUnd1.pat,PAT_SCAFFOLD_401|ARROW,AP025556,Delftia lacustris,99.9751984126984,4032
bMelUnd1.pat,PAT_SCAFFOLD_401|ARROW,CP065695,Delftia acidovorans,99.9751984126984,4032
bMelUnd1.pat,PAT_SCAFFOLD_401|ARROW,CP022656,Delftia acidovorans,99.9751984126984,4032
bMelUnd1.pat,PAT_SCAFFOLD_401|ARROW,CP058970,Delftia acidovorans,99.9751984126984,4032
bMelUnd1.pat,PAT_SCAFFOLD_401|ARROW,CP066006,Delftia acidovorans,99.9751984126984,4032
bMelUnd1.pat,PAT_SCAFFOLD_401|ARROW,CP018101,Delftia sp. HK171,99.9751984126984,4032
bMelUnd1.pat,PAT_SCAFFOLD_401|ARROW,CP000884,Delftia acidovorans SPH-1,99.9751984126984,4032
bMelUnd1.pat,PAT_SCAFFOLD_401|ARROW,CP065627,Delftia acidovorans,99.9007936507936,4032
bMelUnd1.pat,PAT_SCAFFOLD_401|ARROW,CP065668,Delftia acidovorans,99.156746031746,4032
bMelUnd1.pat,PAT_SCAFFOLD_401|ARROW,LR813084,Delftia tsuruhatensis,98.0406746031746,4032
bMelUnd1.pat,PAT_SCAFFOLD_401|ARROW,CP043573,Comamonas testosteroni,92.906746031746,4032
bMelUnd1.pat,PAT_SCAFFOLD_401|ARROW,CP006704,Comamonas testosteroni TK102,92.906746031746,4032
bMelUnd1.pat,PAT_SCAFFOLD_401|ARROW,CP075184,Acidovorax radicis,92.2123015873016,4032
bMelUnd1.pat,PAT_SCAFFOLD_412|ARROW,MG551957,synthetic construct,77.4918300653595,2448
bMelUnd1.pat,PAT_SCAFFOLD_412|ARROW,AP021729,almond,77.4918300653595,2448
bMelUnd1.pat,PAT_SCAFFOLD_412|ARROW,MG495226,synthetic construct,77.1650326797386,2448
bMelUnd1.pat,PAT_SCAFFOLD_412|ARROW,CP023042,Komagataeibacter saccharivorans,73.0800653594771,2448
bMelUnd1.pat,PAT_SCAFFOLD_412|ARROW,CP022501,Salmonella enterica subsp. enterica serovar Kentucky str. SA20030505,72.7124183006536,2448
bMelUnd1.pat,PAT_SCAFFOLD_412|ARROW,OX352483,marbled fritillary,66.7075163398693,2448
bMelUnd1.pat,PAT_SCAFFOLD_412|ARROW,XM_020155599,American beaver,17.5245098039216,2448
bMelUnd1.pat,PAT_SCAFFOLD_412|ARROW,AP019682,Xanthomonas campestris pv. campestris,5.9640522875817,2448
bMelUnd1.pat,PAT_SCAFFOLD_412|ARROW,LR962747,cattle,1.75653594771242,2448
bMelUnd1.pat,PAT_SCAFFOLD_412|ARROW,LR794189,salmon louse,1.67483660130719,2448
bMelUnd1.pat,PAT_SCAFFOLD_412|ARROW,HG994585,salmon louse,1.67483660130719,2448
bMelUnd1.pat,PAT_SCAFFOLD_412|ARROW,CP013732,Burkholderia cepacia JBK9,1.38888888888889,2448
bMelUnd1.pat,PAT_SCAFFOLD_412|ARROW,HG994355,rape,1.10294117647059,2448
bMelUnd1.pat,PAT_SCAFFOLD_412|ARROW,LS974617,field mustard,1.10294117647059,2448
bMelUnd1.pat,PAT_SCAFFOLD_412|ARROW,LR031571,field mustard,1.10294117647059,2448
bMelUnd1.pat,PAT_SCAFFOLD_403|ARROW,AP021729,almond,54.5655783065855,3614
bMelUnd1.pat,PAT_SCAFFOLD_403|ARROW,MG551957,synthetic construct,54.5655783065855,3614
bMelUnd1.pat,PAT_SCAFFOLD_403|ARROW,MG495226,synthetic construct,54.344216934145,3614
bMelUnd1.pat,PAT_SCAFFOLD_403|ARROW,CP023042,Komagataeibacter saccharivorans,51.5771997786386,3614
bMelUnd1.pat,PAT_SCAFFOLD_403|ARROW,CP022501,Salmonella enterica subsp. enterica serovar Kentucky str. SA20030505,51.3281682346431,3614
bMelUnd1.pat,PAT_SCAFFOLD_403|ARROW,OX352483,no identification,47.2606530160487,3614
bMelUnd1.pat,PAT_SCAFFOLD_403|ARROW,XM_020155599,American beaver,11.8428334255672,3614
bMelUnd1.pat,PAT_SCAFFOLD_403|ARROW,AP019682,Xanthomonas campestris pv. campestris,4.03984504703929,3614
bMelUnd1.pat,PAT_SCAFFOLD_403|ARROW,LR962747,cattle,1.18981737686774,3614
bMelUnd1.pat,PAT_SCAFFOLD_403|ARROW,LR794189,salmon louse,1.13447703375761,3614
bMelUnd1.pat,PAT_SCAFFOLD_403|ARROW,HG994585,salmon louse,1.13447703375761,3614
bMelUnd1.pat,PAT_SCAFFOLD_403|ARROW,CP013732,Burkholderia cepacia JBK9,0.940785832872164,3614
bMelUnd1.pat,PAT_SCAFFOLD_403|ARROW,LR031571,field mustard,0.747094631986718,3614
bMelUnd1.pat,PAT_SCAFFOLD_403|ARROW,LS974617,field mustard,0.747094631986718,3614
bMelUnd1.pat,PAT_SCAFFOLD_403|ARROW,HG994355,rape,0.747094631986718,3614
bMelUnd1.pat,PAT_SCAFFOLD_400|ARROW,MG551957,synthetic construct,45.9946432919406,4107
bMelUnd1.pat,PAT_SCAFFOLD_400|ARROW,AP021729,almond,45.9946432919406,4107
bMelUnd1.pat,PAT_SCAFFOLD_400|ARROW,MG495226,synthetic construct,45.8242025809593,4107
bMelUnd1.pat,PAT_SCAFFOLD_400|ARROW,CP023042,Komagataeibacter saccharivorans,43.3893352812272,4107
bMelUnd1.pat,PAT_SCAFFOLD_400|ARROW,CP022501,Salmonella enterica subsp. enterica serovar Kentucky str. SA20030505,43.1701972242513,4107
bMelUnd1.pat,PAT_SCAFFOLD_400|ARROW,OX352483,marbled fritillary,39.590942293645,4107
bMelUnd1.pat,PAT_SCAFFOLD_400|ARROW,XM_020155599,American beaver,7.69418066715364,4107
bMelUnd1.pat,PAT_SCAFFOLD_400|ARROW,AP019682,Xanthomonas campestris pv. campestris,3.55490625760896,4107
bMelUnd1.pat,PAT_SCAFFOLD_400|ARROW,LR962747,cattle,1.04699293888483,4107
bMelUnd1.pat,PAT_SCAFFOLD_400|ARROW,HG994585,salmon louse,0.998295592890188,4107
bMelUnd1.pat,PAT_SCAFFOLD_400|ARROW,LR794189,salmon louse,0.998295592890188,4107
bMelUnd1.pat,PAT_SCAFFOLD_400|ARROW,CP013732,Burkholderia cepacia JBK9,0.827854881908936,4107
bMelUnd1.pat,PAT_SCAFFOLD_400|ARROW,LR031571,field mustard,0.657414170927684,4107
bMelUnd1.pat,PAT_SCAFFOLD_400|ARROW,LS974617,field mustard,0.657414170927684,4107
bMelUnd1.pat,PAT_SCAFFOLD_400|ARROW,HG994355,rape,0.657414170927684,4107
bStrHab1,SCAFFOLD_113|ARROW,CP053603,Escherichia coli,99.9976759319513,43028
bStrHab1,SCAFFOLD_113|ARROW,CP053607,Escherichia coli,99.9976759319513,43028
bStrHab1,SCAFFOLD_113|ARROW,CP059931,Escherichia coli,99.9976759319513,43028
bStrHab1,SCAFFOLD_113|ARROW,CP057018,Escherichia coli,99.9976759319513,43028
bStrHab1,SCAFFOLD_113|ARROW,CP055652,Escherichia coli,99.9976759319513,43028
bStrHab1,SCAFFOLD_113|ARROW,CP057171,Escherichia coli,99.9976759319513,43028
bStrHab1,SCAFFOLD_113|ARROW,CP057262,Escherichia coli,99.9976759319513,43028
bStrHab1,SCAFFOLD_113|ARROW,CP057525,Escherichia coli,99.9976759319513,43028
bStrHab1,SCAFFOLD_113|ARROW,CP057545,Escherichia coli,99.9976759319513,43028
bStrHab1,SCAFFOLD_113|ARROW,CP063332,Escherichia coli,99.9976759319513,43028
bStrHab1,SCAFFOLD_113|ARROW,CP063503,Escherichia coli,99.9976759319513,43028
bStrHab1,SCAFFOLD_113|ARROW,CP075462,Escherichia coli,99.9976759319513,43028
bStrHab1,SCAFFOLD_113|ARROW,CP075469,Escherichia coli,99.9976759319513,43028
bStrHab1,SCAFFOLD_113|ARROW,CP028760,Escherichia coli,99.9976759319513,43028
bStrHab1,SCAFFOLD_113|ARROW,CP075737,Escherichia coli,99.9976759319513,43028
bStrHab1,SCAFFOLD_113|ARROW,LR134296,Escherichia coli,99.9976759319513,43028
bStrHab1,SCAFFOLD_113|ARROW,CP029057,Escherichia coli,99.9976759319513,43028
bStrHab1,SCAFFOLD_113|ARROW,CP041448,no identification,99.9976759319513,43028
bStrHab1,SCAFFOLD_113|ARROW,CP042588,Escherichia coli,99.9976759319513,43028
bStrHab1,SCAFFOLD_113|ARROW,CP046003,Escherichia coli,99.9976759319513,43028
bStrHab1,SCAFFOLD_172|ARROW,CP102380,Escherichia coli,99.9965629833305,29095
bStrHab1,SCAFFOLD_172|ARROW,CP104328,Escherichia coli,99.9965629833305,29095
bStrHab1,SCAFFOLD_172|ARROW,CP025268,Escherichia coli str. K-12 substr. MG1655,99.9965629833305,29095
bStrHab1,SCAFFOLD_172|ARROW,CP043185,Escherichia coli O16:H48,99.9965629833305,29095
bStrHab1,SCAFFOLD_172|ARROW,CP070482,Escherichia coli,99.9965629833305,29095
bStrHab1,SCAFFOLD_172|ARROW,CP102379,Escherichia coli,99.9965629833305,29095
bStrHab1,SCAFFOLD_172|ARROW,CP010440,Escherichia coli K-12,99.9965629833305,29095
bStrHab1,SCAFFOLD_172|ARROW,CP010438,Escherichia coli K-12,99.9965629833305,29095
bStrHab1,SCAFFOLD_172|ARROW,CP010439,Escherichia coli K-12,99.9965629833305,29095
bStrHab1,SCAFFOLD_172|ARROW,CP010441,Escherichia coli K-12,99.9965629833305,29095
bStrHab1,SCAFFOLD_172|ARROW,CP009789,Escherichia coli K-12,99.9965629833305,29095
bStrHab1,SCAFFOLD_172|ARROW,CP010443,Escherichia coli K-12,99.9965629833305,29095
bStrHab1,SCAFFOLD_172|ARROW,CP104326,Escherichia coli,99.9965629833305,29095
bStrHab1,SCAFFOLD_172|ARROW,CP034658,Escherichia coli,99.9965629833305,29095
bStrHab1,SCAFFOLD_172|ARROW,CP009644,Escherichia coli ER2796,99.9965629833305,29095
bStrHab1,SCAFFOLD_172|ARROW,CP084207,Escherichia coli,99.9965629833305,29095
bStrHab1,SCAFFOLD_172|ARROW,CP083990,Escherichia coli,99.9965629833305,29095
bStrHab1,SCAFFOLD_172|ARROW,CP083610,Escherichia coli,99.9965629833305,29095
bStrHab1,SCAFFOLD_172|ARROW,CP099590,Escherichia coli,99.9965629833305,29095
bStrHab1,SCAFFOLD_172|ARROW,CP041988,Escherichia coli,99.9965629833305,29095
bStrHab1,SCAFFOLD_109|ARROW,CP010441,Escherichia coli K-12,99.9992332111583,130414
bStrHab1,SCAFFOLD_109|ARROW,CP010439,Escherichia coli K-12,99.9992332111583,130414
bStrHab1,SCAFFOLD_109|ARROW,CP010438,Escherichia coli K-12,99.9992332111583,130414
bStrHab1,SCAFFOLD_109|ARROW,CP009789,Escherichia coli K-12,99.9992332111583,130414
bStrHab1,SCAFFOLD_109|ARROW,CP009644,Escherichia coli ER2796,99.9992332111583,130414
bStrHab1,SCAFFOLD_109|ARROW,CP072986,Escherichia coli,99.9992332111583,130414
bStrHab1,SCAFFOLD_109|ARROW,CP046025,Escherichia coli,99.9992332111583,130414
bStrHab1,SCAFFOLD_109|ARROW,LR134083,Escherichia coli,99.9992332111583,130414
bStrHab1,SCAFFOLD_109|ARROW,CP104330,Escherichia coli,99.9992332111583,130414
bStrHab1,SCAFFOLD_109|ARROW,CP104328,Escherichia coli,99.9992332111583,130414
bStrHab1,SCAFFOLD_109|ARROW,CP104326,Escherichia coli,99.9992332111583,130414
bStrHab1,SCAFFOLD_109|ARROW,CP084209,Escherichia coli,99.9992332111583,130414
bStrHab1,SCAFFOLD_109|ARROW,CP084207,Escherichia coli,99.9992332111583,130414
bStrHab1,SCAFFOLD_109|ARROW,CP084205,Escherichia coli,99.9992332111583,130414
bStrHab1,SCAFFOLD_109|ARROW,CP027060,Escherichia coli str. K-12 substr. MG1655,99.9992332111583,130414
bStrHab1,SCAFFOLD_109|ARROW,CP083610,Escherichia coli,99.9992332111583,130414
bStrHab1,SCAFFOLD_109|ARROW,CP079924,Escherichia sp. TC-EC600-tetX4,99.9992332111583,130414
bStrHab1,SCAFFOLD_109|ARROW,CP067994,Escherichia coli,99.9992332111583,130414
bStrHab1,SCAFFOLD_109|ARROW,CP047077,Escherichia coli,99.9992332111583,130414
bStrHab1,SCAFFOLD_109|ARROW,CP030240,Escherichia coli,99.9992332111583,130414
bStrHab1,SCAFFOLD_219|ARROW,LR134227,Escherichia coli,99.9989536793864,95573
bStrHab1,SCAFFOLD_219|ARROW,CP059119,Escherichia coli,99.9989536793864,95573
bStrHab1,SCAFFOLD_219|ARROW,CP074120,Escherichia coli,99.9989536793864,95573
bStrHab1,SCAFFOLD_219|ARROW,CP090246,Escherichia coli,99.9989536793864,95573
bStrHab1,SCAFFOLD_219|ARROW,CP051001,Escherichia coli O157:H16 str. 98-3133,99.9989536793864,95573
bStrHab1,SCAFFOLD_219|ARROW,CP075737,Escherichia coli,99.9989536793864,95573
bStrHab1,SCAFFOLD_219|ARROW,CP043279,Escherichia coli,99.9989536793864,95573
bStrHab1,SCAFFOLD_219|ARROW,CP086556,Escherichia coli,99.9989536793864,95573
bStrHab1,SCAFFOLD_219|ARROW,CP058786,Shigella flexneri,99.9989536793864,95573
bStrHab1,SCAFFOLD_219|ARROW,CP095125,Escherichia coli,99.9989536793864,95573
bStrHab1,SCAFFOLD_219|ARROW,CP103758,Escherichia coli,99.9989536793864,95573
bStrHab1,SCAFFOLD_219|ARROW,AP021946,Escherichia coli,99.9989536793864,95573
bStrHab1,SCAFFOLD_219|ARROW,CP049081,Escherichia coli,99.9989536793864,95573
bStrHab1,SCAFFOLD_219|ARROW,CP059931,Escherichia coli,99.9989536793864,95573
bStrHab1,SCAFFOLD_219|ARROW,CP058072,Escherichia coli,99.9989536793864,95573
bStrHab1,SCAFFOLD_219|ARROW,CP027701,Escherichia coli,99.9989536793864,95573
bStrHab1,SCAFFOLD_219|ARROW,CP081711,Escherichia coli,99.9989536793864,95573
bStrHab1,SCAFFOLD_219|ARROW,CP043942,Escherichia coli,99.9989536793864,95573
bStrHab1,SCAFFOLD_219|ARROW,CP029115,Escherichia coli,99.9989536793864,95573
bStrHab1,SCAFFOLD_219|ARROW,CP050382,Escherichia coli,99.9989536793864,95573
bStrHab1,SCAFFOLD_186|ARROW,CP029239,Escherichia coli,99.9936400928546,31447
bStrHab1,SCAFFOLD_186|ARROW,CP079993,Escherichia coli,99.9936400928546,31447
bStrHab1,SCAFFOLD_186|ARROW,CP012127,Escherichia coli,99.9936400928546,31447
bStrHab1,SCAFFOLD_186|ARROW,CP012126,Escherichia coli,99.9936400928546,31447
bStrHab1,SCAFFOLD_186|ARROW,CP012125,Escherichia coli,99.9936400928546,31447
bStrHab1,SCAFFOLD_186|ARROW,LN832404,Escherichia coli K-12,99.9936400928546,31447
bStrHab1,SCAFFOLD_186|ARROW,CP104330,Escherichia coli,99.9936400928546,31447
bStrHab1,SCAFFOLD_186|ARROW,CP104328,Escherichia coli,99.9936400928546,31447
bStrHab1,SCAFFOLD_186|ARROW,CP104326,Escherichia coli,99.9936400928546,31447
bStrHab1,SCAFFOLD_186|ARROW,CP084209,Escherichia coli,99.9936400928546,31447
bStrHab1,SCAFFOLD_186|ARROW,CP084207,Escherichia coli,99.9936400928546,31447
bStrHab1,SCAFFOLD_186|ARROW,CP083990,Escherichia coli,99.9936400928546,31447
bStrHab1,SCAFFOLD_186|ARROW,CP083610,Escherichia coli,99.9936400928546,31447
bStrHab1,SCAFFOLD_186|ARROW,CP093369,Escherichia coli,99.9936400928546,31447
bStrHab1,SCAFFOLD_186|ARROW,CP079991,Escherichia coli,99.9936400928546,31447
bStrHab1,SCAFFOLD_186|ARROW,CP079992,Escherichia coli,99.9936400928546,31447
bStrHab1,SCAFFOLD_186|ARROW,LT615375,Escherichia coli,99.9936400928546,31447
bStrHab1,SCAFFOLD_186|ARROW,CP054665,Escherichia coli,99.9936400928546,31447
bStrHab1,SCAFFOLD_186|ARROW,CP076404,Escherichia coli,99.9936400928546,31447
bStrHab1,SCAFFOLD_186|ARROW,CP069386,Escherichia coli,99.9936400928546,31447
bStrHab1,SCAFFOLD_4|ARROW,CP043189,Escherichia coli O16:H48,99.9979981983785,49955
bStrHab1,SCAFFOLD_4|ARROW,CP043201,Escherichia coli O16:H48,99.9979981983785,49955
bStrHab1,SCAFFOLD_4|ARROW,CP073976,Escherichia coli,99.9979981983785,49955
bStrHab1,SCAFFOLD_4|ARROW,CP043191,Escherichia coli O16:H48,99.9979981983785,49955
bStrHab1,SCAFFOLD_4|ARROW,CP069657,Escherichia coli O89m:H10,99.9979981983785,49955
bStrHab1,SCAFFOLD_4|ARROW,CP079924,Escherichia sp. TC-EC600-tetX4,99.9979981983785,49955
bStrHab1,SCAFFOLD_4|ARROW,CP048439,Escherichia coli,99.9979981983785,49955
bStrHab1,SCAFFOLD_4|ARROW,CP043213,Escherichia coli O16:H48,99.9979981983785,49955
bStrHab1,SCAFFOLD_4|ARROW,CP043211,Escherichia coli O16:H48,99.9979981983785,49955
bStrHab1,SCAFFOLD_4|ARROW,CP043203,Escherichia coli O16:H48,99.9979981983785,49955
bStrHab1,SCAFFOLD_4|ARROW,CP043193,Escherichia coli O16:H48,99.9979981983785,49955
bStrHab1,SCAFFOLD_4|ARROW,CP043183,Escherichia coli O16:H48,99.9979981983785,49955
bStrHab1,SCAFFOLD_4|ARROW,CP043187,Escherichia coli O16:H48,99.9979981983785,49955
bStrHab1,SCAFFOLD_4|ARROW,CP084026,Escherichia coli,99.9979981983785,49955
bStrHab1,SCAFFOLD_4|ARROW,CP043195,Escherichia coli O16:H48,99.9979981983785,49955
bStrHab1,SCAFFOLD_4|ARROW,CP050289,Escherichia coli,99.9979981983785,49955
bStrHab1,SCAFFOLD_4|ARROW,CP046025,Escherichia coli,99.9979981983785,49955
bStrHab1,SCAFFOLD_4|ARROW,CP072986,Escherichia coli,99.9979981983785,49955
bStrHab1,SCAFFOLD_4|ARROW,CP069386,Escherichia coli,99.9979981983785,49955
bStrHab1,SCAFFOLD_4|ARROW,CP091065,Escherichia coli,99.9979981983785,49955
bStrHab1,SCAFFOLD_87|ARROW,CP043209,Escherichia coli O16:H48,99.9982482877012,57087
bStrHab1,SCAFFOLD_87|ARROW,CP043205,Escherichia coli O16:H48,99.9982482877012,57087
bStrHab1,SCAFFOLD_87|ARROW,CP043195,Escherichia coli O16:H48,99.9982482877012,57087
bStrHab1,SCAFFOLD_87|ARROW,CP043207,Escherichia coli O16:H48,99.9982482877012,57087
